src_bytes,service,dst_bytes,flag,diff_srv_rate,same_srv_rate,class
156,http,876,SF,0,1,normal
0,efs,0,S0,0.11,0.29,neptune
0,nntp,0,S0,0.05,0.09,neptune
1019,smtp,327,SF,0,1,normal
0,private,0,S0,0.07,0.05,neptune
145,other,105,SF,0,1,normal
0,private,0,S0,0.06,0.07,neptune
44,domain_u,69,SF,0,1,normal
0,private,0,S0,0.06,0.04,neptune
45,domain_u,128,SF,0,1,normal
211,http,3376,SF,0,1,normal
272,http,11744,SF,0,1,normal
182,http,324,SF,0,1,normal
201,ftp_data,0,SF,0,1,normal
0,telnet,0,S0,0.14,0.36,neptune
0,private,0,S0,0.05,0.08,neptune
0,nnsp,0,S0,0.06,0.16,neptune
0,netbios_dgm,0,S0,0.06,0.01,neptune
30,eco_i,0,SF,0.38,0.12,normal
312,http,3058,SF,0,1,normal
239,http,4062,SF,0,1,normal
1,gopher,0,RSTR,0,1,portsweep
201,ftp_data,0,SF,0,1,normal
213,http,775,SF,0,1,normal
0,private,0,S0,0.06,0.12,neptune
0,private,0,REJ,0.06,0.03,neptune
1032,ecr_i,0,SF,0,1,smurf
8,eco_i,0,SF,0,1,nmap
0,nntp,0,S0,0.06,0.09,neptune
8,eco_i,0,SF,0,1,ipsweep
0,private,0,S0,0.38,0.23,neptune
203,ftp_data,0,SF,0,1,normal
196,http,1292,SF,0,1,normal
43,domain_u,69,SF,0,1,normal
0,private,0,S0,0.05,0.16,neptune
567,ftp_data,0,SF,0,1,normal
0,http,0,REJ,0,1,normal
323,http,278,SF,0,1,normal
303,http,1380,SF,0,1,normal
221,http,2705,SF,0,1,normal
2599,smtp,485,SF,0,0,normal
271,http,583,SF,0,1,normal
0,http,0,S0,0,1,neptune
198,http,1111,SF,0,1,normal
30,eco_i,0,SF,0,1,normal
300,http,1042,SF,0,1,normal
196,http,7203,SF,0,1,normal
245,http,14884,SF,0,1,normal
373,http,3040,SF,0,1,normal
0,private,0,S0,0.07,0.08,neptune
46,domain_u,112,SF,0,1,normal
44,domain_u,132,SF,0,1,normal
247,http,10366,SF,0,1,normal
848,smtp,329,SF,0,1,normal
0,private,0,S0,0.06,0.09,neptune
0,http_443,0,S0,0.05,0.06,neptune
0,private,0,S0,0.06,0.12,neptune
516,other,4,SF,0,1,normal
10,finger,273,SF,0,1,normal
0,private,0,S0,0.06,0.01,neptune
0,private,0,S0,0.07,0.05,neptune
0,http,0,S0,0,1,normal
0,vmnet,0,S0,0.3,0.1,neptune
284,http,500,SF,0,1,normal
337,http,10541,SF,0,1,normal
321,http,2333,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
0,ctf,0,S0,0.06,0.11,neptune
0,ctf,0,S0,0.07,0.03,neptune
0,login,0,S0,0.08,0.03,neptune
0,klogin,0,REJ,0.06,0.13,neptune
0,private,0,S0,0.06,0.02,neptune
0,smtp,0,S0,0.06,0.22,neptune
1032,ecr_i,0,SF,0,1,smurf
0,private,0,S0,0.05,0.17,neptune
137,telnet,1609,SF,0,1,normal
345,http,713,SF,0,1,normal
236,http,1215,SF,0,1,normal
0,private,0,S0,0.06,0.07,neptune
44,domain_u,130,SF,0,1,normal
30,domain_u,0,SF,0,1,normal
0,ftp_data,0,S0,0.06,0.23,neptune
64,ecr_i,0,SF,0,1,normal
0,ldap,0,REJ,0.06,0.05,neptune
229,http,830,SF,0,1,normal
176,http,3871,SF,0,1,normal
37,domain_u,37,SF,0,1,normal
0,finger,0,S0,0.06,0,neptune
1,private,0,SF,0.36,0.09,satan
235,http,1028,SF,0,1,normal
0,finger,0,S0,0.06,0.04,neptune
46,domain_u,78,SF,0,1,normal
105,private,0,SF,0,1,normal
236,http,9142,SF,0,1,normal
338,http,5759,SF,0,1,normal
0,netstat,0,S0,0.06,0,neptune
0,hostnames,0,S0,0.05,0.13,neptune
1331,smtp,331,SF,0,1,normal
0,Z39_50,0,S0,0.05,0.03,neptune
172,ftp_data,0,SF,0,1,normal
9,finger,140,SF,0,1,normal
0,private,0,S0,0.06,0.01,neptune
253,http,1977,SF,0,1,normal
209,http,2061,SF,0,1,normal
195,http,377,SF,0,1,normal
0,http,0,S0,0.07,0.02,neptune
0,nntp,0,RSTO,0.07,0.05,neptune
190,http,14358,SF,0,1,normal
328,http,16319,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
240,http,416,SF,0,1,normal
0,vmnet,0,S0,0.05,0.01,neptune
0,private,0,S0,0.07,0.01,neptune
0,systat,0,S0,0.06,0.05,neptune
942,smtp,331,SF,0,1,normal
0,netbios_ssn,0,S0,0.06,0.04,neptune
0,remote_job,0,RSTOS0,0.37,0.04,portsweep
0,uucp,0,S0,0.06,0.07,neptune
247,http,4815,SF,0,1,normal
319,http,498,SF,0,1,normal
0,private,0,REJ,0.08,0.17,neptune
0,nnsp,0,S0,0.06,0.1,neptune
0,ldap,0,S0,0.05,0.13,neptune
0,http,0,REJ,0,1,normal
0,private,0,S0,0.05,0.04,neptune
0,private,0,S0,0.06,0.01,neptune
0,whois,0,S0,0.05,0.07,neptune
0,private,0,S0,0.08,0.01,neptune
0,hostnames,0,S0,0.07,0.06,neptune
0,private,0,REJ,0.07,0.42,neptune
28,private,0,SF,0,1,teardrop
0,imap4,0,S0,0.05,0.07,neptune
0,private,0,S0,0.06,0.1,neptune
158,http,4030,SF,0,1,normal
44,domain_u,133,SF,0,1,normal
0,sunrpc,0,S0,0.06,0.05,neptune
216,http,4435,SF,0,1,normal
0,private,0,S0,0.06,0.04,neptune
146,other,105,SF,0,1,normal
0,supdup,0,S0,0.06,0.08,neptune
277,http,398,SF,0,1,normal
18,eco_i,0,SF,0,1,ipsweep
319,http,879,SF,0,1,normal
0,bgp,0,REJ,0.06,0.06,neptune
300,http,2239,SF,0,1,normal
0,http,0,REJ,0,1,normal
0,private,0,S0,0.36,0.43,neptune
44,domain_u,135,SF,0,1,normal
1490,smtp,407,SF,0,1,normal
0,private,0,S0,0.06,0.13,neptune
242,http,342,SF,0,1,normal
3007,smtp,334,SF,0,1,normal
0,private,0,S0,0.06,0.03,neptune
317,http,667,SF,0,1,normal
202,http,6489,SF,0,1,normal
43,domain_u,133,SF,0,1,normal
323,http,188,SF,0,1,normal
48,domain_u,42,SF,0,1,normal
0,netstat,0,S0,0.06,0.07,neptune
206,http,49083,SF,0,1,normal
304,http,1976,SF,0,1,normal
332,http,887,SF,0,1,normal
0,ftp,0,RSTO,0.06,0.04,neptune
7665876,X11,1281000,SF,0,1,normal
161,http,9533,SF,0,1,normal
229,http,2524,SF,0,1,normal
207,http,1350,SF,0,1,normal
0,private,0,S0,0.06,0.05,neptune
0,http,0,REJ,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
233,http,2593,SF,0,1,normal
44,domain_u,44,SF,0,1,normal
0,netstat,0,S0,0.05,0.09,neptune
90,telnet,2832,S1,0,1,normal
207,private,0,SF,0,1,nmap
238,http,9257,SF,0,1,normal
215,http,863,SF,0,1,normal
0,private,0,REJ,0.07,0.09,neptune
41,domain_u,126,SF,0.01,1,normal
46,domain_u,81,SF,0,1,normal
274,http,313,SF,0,1,normal
263,http,3625,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
263,http,1630,SF,0,1,normal
0,private,0,S0,0.06,0.01,neptune
0,private,0,REJ,1,0.01,satan
18,eco_i,0,SF,0,1,ipsweep
214,http,860,SF,0,1,normal
0,sql_net,0,S0,0.06,0.03,neptune
0,http,0,REJ,0,1,normal
0,private,0,S0,0.06,0.15,neptune
0,private,0,S0,0.07,0.05,neptune
59,ftp_data,0,SF,0,1,normal
212,http,882,SF,0,1,normal
0,time,0,S0,0.05,0.08,neptune
54540,http,8314,SF,0,1,back
100,private,0,SF,0,1,nmap
0,private,0,S0,0.06,0.07,neptune
318,http,1002,SF,0,1,normal
0,supdup,0,REJ,0.06,0.01,neptune
1521,smtp,368,SF,0,1,normal
176,http,497,SF,0,1,normal
0,private,0,S0,0.07,0.14,neptune
42,domain_u,42,SF,0,1,normal
0,private,0,REJ,0.07,0.04,neptune
0,kshell,0,REJ,0.06,0.12,neptune
242,http,13278,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,private,0,S0,0.06,0.12,neptune
244,http,976,SF,0,1,normal
228,http,6860,SF,0,1,normal
2972,smtp,371,SF,0,1,normal
105,private,146,SF,0.5,0.25,normal
0,private,0,S0,0.06,0.05,neptune
327,http,1817,SF,0,1,normal
0,private,0,REJ,0.07,0.09,neptune
208,http,1187,SF,0,1,normal
0,private,0,S0,0.07,0.07,neptune
44,domain_u,76,SF,0,1,normal
340,http,649,SF,0,1,normal
0,private,0,S0,0.07,0.15,neptune
3482,ftp_data,0,SF,0,1,normal
146,other,105,SF,0,1,normal
794,smtp,330,SF,0,1,normal
304,http,3222,SF,0,1,normal
0,domain,0,S0,0.06,0.16,neptune
0,http,0,REJ,0,1,normal
232,http,1707,SF,0,1,normal
0,ldap,0,S0,0.07,0.02,neptune
12,ftp_data,0,SF,0,1,normal
10,auth,35,SF,1,0.5,normal
215,http,12884,SF,0,1,normal
147,other,0,SF,0.67,0.33,normal
217,http,5399,SF,0,1,normal
0,http_443,0,S0,0.25,0.88,neptune
301,http,18376,SF,0,1,normal
201,http,926,SF,0,1,normal
10389,other,0,SF,1,0.25,normal
1113,smtp,370,SF,0,1,normal
184,http,1831,SF,0,1,normal
34,domain_u,34,SF,0,1,normal
54540,http,8314,SF,0,1,back
176,http,460,SF,0,1,normal
0,efs,0,S0,0.07,0.04,neptune
8,eco_i,0,SF,0,1,ipsweep
295,http,1688,SF,0,1,normal
332,http,12343,SF,0,1,normal
0,private,0,S0,0.05,0.12,neptune
0,private,0,REJ,0.07,0.09,neptune
257,http,7143,SF,0,1,normal
0,private,0,S0,0.06,0.04,neptune
249,http,1154,SF,0,1,normal
313,http,1404,SF,0,1,normal
1,private,0,RSTR,0,1,portsweep
219,http,2828,SF,0,1,normal
2462,smtp,332,SF,0,1,normal
43,domain_u,132,SF,0,1,normal
367,http,3200,SF,0,1,normal
832,ftp_data,0,SF,0,1,warezclient
0,private,0,S0,0.06,0.06,neptune
0,vmnet,0,REJ,0.06,0.1,neptune
46,domain_u,46,SF,0,1,normal
44,domain_u,44,SF,0,1,normal
1207,smtp,333,SF,0,1,normal
198,http,3534,SF,0,1,normal
516,other,4,SF,0,1,normal
300,http,4142,SF,0,1,normal
242,http,753,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
0,private,0,S0,0.06,0.03,neptune
8,eco_i,0,SF,0,1,nmap
0,ldap,0,S0,0.12,0.17,neptune
54540,http,8314,SF,0,1,back
248,http,575,SF,0,1,normal
334,ftp_data,0,SF,0,1,warezclient
334,ftp_data,0,SF,0,1,warezclient
258,http,1955,SF,0,1,normal
301,http,747,SF,0,1,normal
516,other,4,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
0,shell,0,S0,0.07,0.01,neptune
334,http,277,SF,0,1,normal
0,auth,0,REJ,0.07,0.03,neptune
800,smtp,329,SF,0,1,normal
0,klogin,0,S0,0.06,0.02,neptune
0,http,0,REJ,0.07,0.04,neptune
0,http,0,REJ,0,1,normal
0,login,0,S0,0.07,0.12,neptune
0,private,0,S0,0.07,0.08,neptune
0,private,0,S0,0.07,0.05,neptune
8,eco_i,0,SF,0,1,ipsweep
126,telnet,179,RSTO,0,1,guess_passwd
0,private,0,S0,0.06,0.05,neptune
0,ctf,0,S0,0.06,0.01,neptune
296,http,1053,SF,0,1,normal
0,telnet,0,S0,0.13,0.93,neptune
520,ecr_i,0,SF,0,1,smurf
0,ssh,0,S0,0.05,0.08,neptune
203,http,1745,SF,0,1,normal
105,private,146,SF,0,1,normal
145,other,105,SF,0.67,0.67,normal
1,private,0,RSTR,0,1,portsweep
0,daytime,0,S0,0.05,0.03,neptune
641,ftp_data,0,SF,0,1,normal
3690,ftp_data,0,SF,0,1,normal
350,http,1183,SF,0,1,normal
0,http,0,S0,0.08,0.39,neptune
0,private,0,S0,0.05,0.31,neptune
147,other,105,SF,0,1,normal
213,http,1108,SF,0,1,normal
209,http,1861,SF,0,1,normal
0,finger,0,SF,0,1,ipsweep
681,smtp,391,SF,0,1,normal
748,ftp_data,0,SF,0,1,normal
257,http,0,RSTO,0,1,normal
45,domain_u,76,SF,0,1,normal
46,domain_u,80,SF,0,1,normal
224,http,1551,SF,0,1,normal
0,other,0,REJ,1,0,satan
241,http,245,SF,0,1,normal
0,finger,0,S0,0.08,0.5,neptune
0,imap4,0,S0,0.05,0.18,neptune
44,domain_u,71,SF,0,1,normal
0,whois,0,S0,0.06,0.06,neptune
36,domain_u,96,SF,0,1,normal
0,private,0,S0,0.06,0,neptune
282,http,2469,SF,0,1,normal
0,private,0,S0,0.06,0.06,neptune
385,http,361,SF,0,1,normal
0,nnsp,0,REJ,0.07,0.17,neptune
0,bgp,0,S0,0.05,0.02,neptune
183,urp_i,0,SF,0,1,normal
0,private,0,S0,0.06,0.09,neptune
0,mtp,0,REJ,0.08,0.17,neptune
516,other,4,SF,0,1,normal
105,private,145,SF,0,1,normal
214,http,5200,SF,0,1,normal
44,domain_u,75,SF,0,1,normal
87,IRC,129,SF,0,1,normal
235,http,370,SF,0,1,normal
196,http,1344,SF,0,1,normal
0,private,0,S0,0.07,0.02,neptune
213,http,14050,SF,0,1,normal
78,urp_i,0,SF,0.09,0.04,normal
209,http,1433,SF,0,1,normal
0,private,0,S0,0.07,0.39,neptune
1,private,0,SF,0.24,0.71,satan
0,exec,0,S0,0.05,0.13,neptune
0,private,0,S0,0.07,0.01,neptune
1212,smtp,336,SF,0,1,normal
5133876,ftp_data,0,SF,0,1,warezclient
282,http,3062,SF,0,1,normal
0,discard,0,S0,0.05,0.04,neptune
318,http,1378,SF,0,1,normal
302,http,1869,SF,0,1,normal
0,http,0,S0,0,1,normal
100,private,0,SF,0,1,nmap
2137,smtp,328,SF,0,1,normal
0,iso_tsap,0,S0,0.06,0.05,neptune
76,telnet,1188,SF,0,1,normal
1,private,0,SF,0.08,0.83,satan
8,finger,0,SF,0,1,normal
0,time,0,S0,0.06,0.02,neptune
16787,ftp_data,0,SF,0,1,normal
0,uucp,0,RSTO,0.08,0.02,neptune
306,http,2507,SF,0,1,normal
1375,smtp,332,SF,0,1,normal
212,http,11836,SF,0,1,normal
0,telnet,0,S0,0.06,0.08,neptune
0,http_443,0,S0,0.05,0.06,neptune
0,remote_job,0,S0,0.06,0.03,neptune
221,http,276,SF,0,1,normal
306,http,541,SF,0,1,normal
0,private,0,S0,0.06,0.07,neptune
0,ldap,0,S0,0.1,0.11,neptune
0,ctf,0,S0,0.06,0.07,neptune
2087,smtp,331,SF,0,1,normal
0,Z39_50,0,S0,0.05,0.08,neptune
217,http,4459,SF,0,1,normal
2232,smtp,334,SF,0,1,normal
0,gopher,0,S0,0.05,0.12,neptune
0,time,0,S0,0.06,0.02,neptune
42,domain_u,42,SF,0,1,normal
1479,ftp,4145,SF,0,1,normal
273,http,3145,SF,0,1,normal
292,http,6669,SF,0,1,normal
0,auth,0,REJ,0.06,0.01,neptune
0,private,0,S0,0.06,0.08,neptune
3775,ftp_data,0,SF,0,1,normal
0,ldap,0,S0,0.06,0,neptune
920,smtp,331,SF,0,1,normal
218,http,6329,SF,0,1,normal
0,private,0,S0,0.06,0.05,neptune
1159,smtp,402,SF,0,1,normal
216,http,1660,SF,0,1,normal
0,http,0,REJ,0,1,normal
246,http,266,SF,0,1,normal
0,ftp_data,0,S0,0.06,0.1,neptune
334,ftp_data,0,SF,0,1,warezclient
0,imap4,0,S0,0.06,0.06,neptune
8,eco_i,0,SF,0,1,ipsweep
222,http,660,SF,0,1,normal
216,http,330,SF,0,1,normal
0,iso_tsap,0,S0,0.06,0.04,neptune
0,http,0,REJ,0,1,normal
0,vmnet,0,S0,0.05,0.07,neptune
0,gopher,0,S0,0.05,0.16,neptune
0,http,0,REJ,0,1,normal
325,http,1817,SF,0,1,normal
1480,ecr_i,0,SF,0,1,pod
4539,other,0,SF,0.41,0.05,normal
0,private,0,S0,0.06,0.08,neptune
44,domain_u,73,SF,0.02,0.99,normal
46,domain_u,46,SF,0.01,1,normal
211,http,2081,SF,0,1,normal
221,http,13125,SF,0,1,normal
0,sunrpc,0,S0,0.06,0.01,neptune
0,uucp,0,S0,0.06,0.14,neptune
217,http,312,SF,0,1,normal
978,smtp,331,SF,0,1,normal
1419,smtp,329,SF,0,1,normal
260,http,9981,SF,0,1,normal
0,private,0,REJ,0.06,0.05,neptune
0,private,0,REJ,0.06,0.06,neptune
0,private,0,S0,0.06,0.08,neptune
8,eco_i,0,SF,0,1,ipsweep
1247,smtp,365,SF,0,1,normal
0,gopher,0,S0,0.05,0.09,neptune
1032,ecr_i,0,SF,0,1,smurf
0,supdup,0,S0,0.06,0.01,neptune
0,http,0,REJ,0.07,0.05,neptune
520,ecr_i,0,SF,0,1,smurf
0,csnet_ns,0,S0,0.07,0.02,neptune
6601,ftp_data,0,SF,0,1,normal
13,ftp_data,0,S3,0,1,normal
343,http,585,SF,0,1,normal
1898,smtp,364,SF,0,1,normal
0,private,0,S0,0.05,0.25,neptune
520,ecr_i,0,SF,0,1,smurf
1032,ecr_i,0,SF,0,1,smurf
0,echo,0,S0,0.07,0.01,neptune
297,http,901,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
290,http,863,SF,0,1,normal
0,private,0,REJ,1,0,satan
0,private,0,S0,0.07,0.06,neptune
0,telnet,0,S0,0,1,normal
0,ftp_data,0,S0,0.06,0.09,neptune
0,auth,0,S0,0.06,0.01,neptune
1,private,0,RSTR,0,1,portsweep
293,http,128,SF,0,1,normal
44,domain_u,72,SF,0,1,normal
306,http,937,SF,0,1,normal
848,smtp,342,SF,0,1,normal
9,finger,141,SF,1,0.5,normal
226,http,245,SF,0,1,normal
0,private,0,S0,0.06,0.07,neptune
0,http_443,0,S0,0.05,0.13,neptune
204880,smtp,332,SF,0,1,normal
242,http,406,SF,0,1,normal
0,private,0,S0,0.05,0.09,neptune
641,ftp_data,0,SF,0,1,normal
2565,telnet,30547,SF,0,1,normal
0,private,0,S0,0.06,0.13,neptune
1032,ecr_i,0,SF,0,1,smurf
295,http,1397,SF,0,1,normal
42,domain_u,84,SF,0,1,normal
0,private,0,S0,0.09,0.33,neptune
8,eco_i,0,SF,0,1,ipsweep
0,domain,0,S0,0.06,0.01,neptune
0,mtp,0,S0,0.06,0.02,neptune
289,http,10913,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,finger,0,S0,0.4,0.4,normal
0,private,0,S0,0.07,0.06,neptune
324,http,2702,SF,0,1,normal
0,supdup,0,REJ,0.06,0.01,neptune
0,http,0,REJ,0,1,normal
0,http,0,REJ,0,1,normal
320,ftp,1054,SF,0,1,normal
553,telnet,2413,SF,0,1,normal
45,domain_u,110,SF,0,1,normal
0,domain,0,S0,0.06,0.01,neptune
0,ftp_data,0,REJ,0.06,0.05,neptune
343,http,5109,SF,0,1,normal
0,private,0,RSTR,0.5,0.01,portsweep
1480,ecr_i,0,SF,0,1,pod
0,discard,0,S0,0.08,0.03,neptune
0,uucp,0,S0,0.05,0.14,neptune
0,bgp,0,S0,0.06,0.04,neptune
2194619,ftp_data,0,SF,0,1,normal
43,domain_u,76,SF,0,1,normal
241,http,934,SF,0,1,normal
228,http,31614,SF,0,1,normal
233,http,2943,SF,0,1,normal
309,http,3222,SF,0,1,normal
926,smtp,330,SF,0,1,normal
242,ftp,774,SF,0,1,normal
0,smtp,0,S0,0,1,neptune
0,private,0,S0,0.06,0.14,neptune
0,finger,0,S0,0,1,normal
312,http,6533,SF,0,1,normal
44,domain_u,161,SF,0,1,normal
2092,smtp,363,SF,0,1,normal
12,ftp_data,0,SF,0,1,normal
295,http,559,SF,0,1,normal
145,other,105,SF,0,1,normal
274,http,12922,SF,0,1,normal
0,private,0,REJ,0,1,ipsweep
281,http,8525,SF,0,1,normal
0,private,0,S0,0.06,0.14,neptune
8,eco_i,0,SF,0,1,ipsweep
0,private,0,S0,0.06,0.07,neptune
230,http,744,SF,0,1,normal
35,domain_u,51,SF,0,1,normal
0,exec,0,RSTO,0.06,0.1,neptune
45,domain_u,45,SF,0,1,normal
233,http,1651,SF,0,1,normal
0,sql_net,0,RSTR,0,1,portsweep
0,domain,0,S0,0.06,0.17,neptune
2652,smtp,337,SF,0,1,normal
105,private,146,SF,0,1,normal
0,telnet,0,S0,0.06,0.06,neptune
1032,ecr_i,0,SF,0,1,smurf
339,http,19790,SF,0,1,normal
2194619,ftp_data,0,SF,0,1,normal
2570,smtp,373,SF,0,1,normal
146,other,105,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,bgp,0,S0,0.05,0.04,neptune
0,http,0,REJ,0,1,normal
42,domain_u,121,SF,0,1,normal
0,private,0,REJ,0.07,0.1,neptune
0,private,0,REJ,0.05,0.04,neptune
0,http,0,REJ,0,1,normal
0,private,0,S0,0.06,0.13,neptune
266,http,2424,SF,0,1,normal
304,http,30973,SF,0,1,normal
0,private,0,S0,0.06,0.05,neptune
299,http,3200,SF,0,1,normal
224,http,2051,SF,0,1,normal
0,http,0,REJ,0,1,normal
156,http,6139,SF,0,1,normal
30,ecr_i,0,SF,0,1,normal
0,private,0,S0,0.06,0.05,neptune
0,link,0,S0,0.06,0.04,neptune
158,http,4049,SF,0,1,normal
239,http,655,SF,0,1,normal
42,domain_u,102,SF,1,0.5,normal
0,time,0,S0,0.06,0.06,neptune
0,private,0,REJ,0.06,0.1,neptune
0,smtp,0,S0,0.06,0.01,neptune
214,http,660,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
0,time,0,S0,0.06,0.02,neptune
0,private,0,S0,0.06,0.01,neptune
222,http,397,SF,0,1,normal
0,discard,0,RSTO,0.06,0.07,neptune
2250,smtp,332,SF,0,1,normal
213,http,20669,SF,0,1,normal
0,private,0,S0,0.07,0.04,neptune
28,private,0,SF,0,1,teardrop
8,ecr_i,0,SF,0,1,nmap
0,X11,0,REJ,1,0.11,satan
0,private,0,S0,0.06,0.07,neptune
1,private,0,SF,0,1,satan
214,http,9673,SF,0,1,normal
260,http,2354,SF,0,1,normal
8,ecr_i,0,SF,0,1,nmap
326,http,1691,SF,0,1,normal
0,telnet,0,S0,0.75,0.25,neptune
0,http,0,REJ,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
1032,ecr_i,0,SF,0,1,smurf
0,exec,0,RSTO,0.06,0.1,neptune
12,ftp_data,0,SF,0,1,normal
146,other,0,SF,0,1,normal
45,domain_u,45,SF,0,1,normal
201,http,798,SF,0,1,normal
0,hostnames,0,REJ,0.06,0.06,neptune
8,eco_i,0,SF,0,1,ipsweep
1765,smtp,327,S3,0,1,normal
848,smtp,334,SF,0,1,normal
937,smtp,373,SF,0,1,normal
0,Z39_50,0,S0,0.06,0.1,neptune
950,smtp,479,SF,0,1,normal
0,link,0,S0,0.05,0.05,neptune
0,Z39_50,0,S0,0.05,0.06,neptune
352,http,3326,SF,0,1,normal
203,telnet,4267,SF,0,1,normal
1295,smtp,375,SF,0,1,normal
259,http,4567,SF,0,1,normal
0,private,0,S0,0.06,0.05,neptune
7321,ftp_data,0,SF,0,1,normal
3245,smtp,399,SF,0,1,normal
638,smtp,337,SF,0,1,normal
1188,smtp,333,SF,0,1,normal
0,discard,0,S0,0.06,0.04,neptune
0,private,0,S0,0.04,0.13,neptune
30,domain_u,0,SF,0,1,normal
881,smtp,329,SF,0,1,normal
0,http,0,REJ,0,1,normal
210,http,1537,SF,0,1,normal
288,http,4136,SF,0,1,normal
200,http,526,SF,0,1,normal
0,private,0,S0,0.05,0.03,neptune
382,http,526,SF,0,1,normal
210,http,1313,SF,0,1,normal
1,private,0,SF,0,1,satan
0,uucp,0,RSTO,0.08,0.01,neptune
0,private,0,S0,0.07,0.01,neptune
44,domain_u,44,SF,0,1,normal
214,http,306,SF,0,1,normal
0,bgp,0,S0,0.06,0.02,neptune
0,private,0,S0,0.08,0.03,neptune
214,http,2280,SF,0,1,normal
0,private,0,S0,0.33,0.22,neptune
1019,smtp,360,SF,0,1,normal
238,http,1484,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
0,http,0,REJ,0,1,normal
221,http,791,SF,0,1,normal
0,time,0,S0,0.07,0.05,neptune
0,login,0,S0,0.05,0.14,neptune
187,http,14664,SF,0,1,normal
44,domain_u,126,SF,0,1,normal
0,smtp,0,S0,0.06,0.03,neptune
0,bgp,0,REJ,0.06,0.17,neptune
167,http,8159,SF,0,1,normal
0,http,0,S0,0,1,neptune
334,ftp_data,0,SF,0,1,warezclient
92884,smtp,328,SF,0,1,normal
0,other,0,REJ,0,1,normal
190,http,622,SF,0,1,normal
0,private,0,S0,0.07,0.01,neptune
2516,smtp,324,SF,0,1,normal
1436,smtp,337,SF,0,1,normal
162,http,37895,SF,0,1,normal
46,domain_u,128,SF,0,1,normal
0,http_443,0,S0,0.05,0.03,neptune
234,http,10012,SF,0,1,normal
229,http,268,SF,0,1,normal
413,http,8801,SF,0,1,normal
0,private,0,S0,0.06,0.07,neptune
666,smtp,328,SF,0,1,normal
105,telnet,2307,SF,0,1,normal
197,http,818,SF,0,1,normal
1,private,0,RSTR,0,1,portsweep
331,http,281,SF,0,1,normal
0,http,0,S0,0.05,0.25,neptune
0,discard,0,S0,0.07,0.09,neptune
44,domain_u,44,SF,0,1,normal
320,http,3978,SF,0,1,normal
197,http,204,SF,0,1,normal
174,http,1581,SF,0,1,normal
1376,ftp_data,0,SF,0,1,normal
1,private,0,SF,0,1,satan
0,courier,0,S0,0.05,0.1,neptune
321,http,2006,SF,0,1,normal
0,ftp_data,0,S0,0.06,0.23,neptune
215,http,602,SF,0,1,normal
258,http,310,SF,0,1,normal
279,http,276,SF,0,1,normal
0,private,0,S0,0.07,0,neptune
250,http,600,SF,0,1,normal
0,daytime,0,S0,0.06,0.07,neptune
291,http,6895,SF,0,1,normal
0,private,0,REJ,1,0,satan
950,ftp,2551,SF,0,1,warezmaster
0,ftp_data,0,S0,0.05,0.25,neptune
1,private,0,SF,0.14,0.04,satan
182,urp_i,0,SF,1,0.5,normal
152,http,5476,SF,0,1,normal
1830,ftp_data,0,SF,0,1,normal
54540,http,8314,SF,0,1,back
0,private,0,S0,0.06,0.08,neptune
346,http,4291,SF,0,1,normal
0,imap4,0,S0,0.06,0.05,neptune
0,http,0,REJ,0,1,normal
236,http,313,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
352,http,376,SF,0,1,normal
292,http,23238,SF,0,1,normal
45,domain_u,127,SF,0,1,normal
0,finger,0,S0,0.07,0.33,neptune
229,http,472,SF,0,1,normal
0,daytime,0,S0,0.06,0.07,neptune
0,private,0,S0,0.06,0.01,neptune
0,netbios_ssn,0,S0,0.3,0.4,neptune
294,http,1600,SF,0,1,normal
308,http,1075,SF,0,1,normal
0,ftp,133,RSTO,0,1,ipsweep
0,whois,0,S0,0.06,0.12,neptune
45,domain_u,128,SF,0.01,1,normal
232,http,3222,SF,0,1,normal
175,http,1856,SF,0,1,normal
146,other,105,SF,0,1,normal
0,nnsp,0,S0,0.07,0.1,neptune
0,private,0,S0,0.06,0.03,neptune
0,private,0,S0,0.12,0.3,neptune
46,domain_u,133,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
520,ecr_i,0,SF,0,1,smurf
1,private,0,RSTR,0,1,portsweep
0,private,0,S0,0.06,0.05,neptune
0,supdup,0,S0,0.07,0.05,neptune
0,private,0,S0,0.05,0.06,neptune
1688,smtp,410,SF,0,1,normal
218,http,904,SF,0,1,normal
0,smtp,0,S0,0,1,neptune
0,nnsp,0,S0,0.05,0.09,neptune
0,private,0,S0,0.06,0.02,neptune
43,domain_u,74,SF,0,1,normal
